date,temperature,humidity,wind_speed,pressure
2010-01-01,0.9912179640706944,38.0114577983536,15.33783697002421,1006.6460337003433
2010-01-02,-2.6362465762729066,39.09969716045667,15.700583424058571,1006.4283858279226
2010-01-03,3.463637469568902,37.269731946704134,15.09059501947439,1006.7943788706732
2010-01-04,-1.038373856690067,38.620335344581825,15.540796152100286,1006.5242581910976
2010-01-05,1.9318187248703458,37.7292775701137,15.243776893944245,1006.7024697459913
2010-01-06,1.357259458430108,37.90164535004577,15.30123282058827,1006.6679961900048
2010-01-07,4.329491365150083,37.00997577802978,15.004009629916272,1006.846330104408
2010-01-08,2.1058229241678967,37.67707631032443,15.22637647401449,1006.712909997949
2010-01-09,0.08409672061614037,38.28359417138996,15.428549094369666,1006.591606425736
2010-01-10,1.8648526160692647,37.749367402754025,15.250473504824354,1006.6984517794632
2010-01-11,-0.4667825529578412,38.44885795346215,15.483637021727064,1006.5585536693216
2010-01-12,0.6204314083172465,38.12269376507963,15.374915625599556,1006.623786506998
2010-01-13,-5.95949478751389,40.09667162382897,16.032908245182668,1006.2289909352482
2010-01-14,-3.7883264479039767,39.445321121945994,15.815791411221678,1006.3592610356247
2010-01-15,0.6350573071134176,38.11830599544078,15.373453035719939,1006.6246640609259
2010-01-16,3.0132903812864154,37.404836073188875,15.13562972830264,1006.7673580453762
2010-01-17,0.767226500406179,38.07865523745295,15.360236116390663,1006.6325942125234
2010-01-18,-0.02387460521473761,38.31598556913922,15.439346226952754,1006.5851281461861
2010-01-19,-2.7807462051676897,39.14304704912511,15.715033386948049,1006.4197158501889
2010-01-20,-1.516123459045361,38.76366022528841,15.588571112335815,1006.4955932149563
2010-01-21,0.4439122324763136,38.17564951783191,15.392567543183649,1006.6131953564476
2010-01-22,3.231591562473465,37.33934571883276,15.113799610183934,1006.7804561162475
2010-01-23,1.3109131812975665,37.91554923318553,15.305867448301523,1006.6652154133769
2010-01-24,6.202982045139173,36.44792857403305,14.816660561917363,1006.9587395452073
2010-01-25,4.941327706680045,36.82642487557079,14.942825995763275,1006.8830402848998
2010-01-26,4.182506812821993,37.0540711437282,15.01870808514908,1006.8375110312684
2010-01-27,4.111188659380176,37.07546658976075,15.025839900493262,1006.8332319420618
2010-01-28,-3.4920845545787533,39.356448553948425,15.786167221889155,1006.3770355492243
2010-01-29,5.44354267171967,36.675760386058904,14.892604499259313,1006.9131731828022
2010-01-30,2.306158741126204,37.61697556523694,15.20634289231866,1006.7249301469666
2010-01-31,-0.7740046366783684,38.541024578578316,15.514359230099117,1006.5401203442983
2010-02-01,8.166417215342165,35.858898022972156,14.620317044897064,1007.0765456554195
2010-02-02,10.164276877102264,35.25954012444412,14.420531078721053,1007.1964172351252
2010-02-04,3.5077650754960485,37.25649366492599,15.086182258881674,1006.7970265270288
2010-02-05,8.616766859265518,35.72379312979515,14.575282080504728,1007.1035666340549
2010-02-06,0.24337469826292502,38.235810778095924,15.412621296604987,1006.6011631043948
2010-02-07,5.329048849652565,36.71010853267903,14.904053881466023,1006.9063035534782
2010-02-08,3.6781751199801995,37.20537065158074,15.06914125443326,1006.8072511296979
2010-02-09,1.0916061335464273,37.98134134751088,15.327798153076637,1006.6520569905118
2010-02-10,0.8553602408635808,38.052215115315725,15.351422742344923,1006.6378822369509
2010-02-11,7.317971151284061,36.113431842189584,14.705161651302873,1007.025638891576
2010-02-12,10.358797551211353,35.2011839222114,14.401079011310145,1007.2080884755717
2010-02-13,8.182750324254929,35.853998090298326,14.618683734005787,1007.0775256419544
2010-02-14,2.01555912214392,37.70415545093162,15.235402854216888,1006.7074941698277
2010-02-15,2.856071821417005,37.4520016411497,15.15135158428958,1006.757924931784
2010-02-16,7.903927365941501,35.93764497779235,14.64656602983713,1007.0607962644555
2010-02-17,4.8431960964133935,36.855864358650784,14.95263915678994,1006.8771523882838
2010-02-18,9.346173191313701,35.50497123018069,14.50234144729991,1007.1473310139778
2010-02-19,6.230647399298656,36.439628967785204,14.813894026501414,1006.9603994664569
2010-02-20,8.731667488706448,35.68932294096287,14.563792017560635,1007.1104606718214
2010-02-21,4.841550059968229,36.85635816958433,14.952803760434456,1006.8770536260971
2010-02-22,4.334353193884112,37.00851722940957,15.003523447042868,1006.846621814132
2010-02-23,3.240874653351548,37.33656079156934,15.112871301096126,1006.7810131017001
2010-02-24,3.112315836139342,37.375128436733,15.125727182817347,1006.7732995726674
2010-02-25,2.3979045528608607,37.589451821716544,15.197168311145195,1006.7304348956707
2010-02-26,10.149523966637403,35.26396599758358,14.422006369767539,1007.1955320604973
2010-02-27,13.082886169495048,34.38395733672629,14.128670149481774,1007.3715337926687
2010-02-28,5.465616909949047,36.66913811459009,14.890397075436375,1006.914497637096
2010-03-01,12.10551822516378,34.67716772002567,14.226406943914903,1007.3128917160088
2010-03-02,15.140485781085182,33.766677453249244,13.922910188322762,1007.4949897693641
2010-03-03,12.531608995067863,34.549340489054444,14.183797866924493,1007.3384571622031
2010-03-04,12.248072629671896,34.63440139867323,14.21215150346409,1007.3214449802794
2010-03-05,15.056227379110721,33.791954973841584,13.931336028520208,1007.4899342652457
2010-03-06,10.931886582583457,35.02925721279976,14.343770108172935,1007.2424738174541
2010-03-07,10.383511126085896,35.19376984974903,14.39860765382269,1007.2095712900642
2010-03-08,12.95284627502601,34.422969305067,14.141674138928678,1007.3637313990006
2010-03-09,13.425477436230357,34.28117995670569,14.094411022808245,1007.3920892686729
2010-03-10,8.367792149345977,35.79848554277101,14.600179551496682,1007.0886281514598
2010-03-11,11.359567788026323,34.900952851166906,14.301001987628648,1007.2681346897806
2010-03-12,12.419679206758264,34.582919425547324,14.194990845755454,1007.3317413749045
2010-03-13,10.388514092259046,35.19226895989709,14.398107357205376,1007.2098714680345
2010-03-14,15.503269775927734,33.657842254796485,13.886631788838507,1007.5167568090546
2010-03-15,11.563097629879561,34.83989389861093,14.280649003443324,1007.2803464802918
2010-03-16,6.467956686932956,36.368436181494914,14.790163097737985,1006.974638023715
2010-03-17,12.780444028121543,34.47468997913834,14.158914363619125,1007.3533872641863
2010-03-18,10.093533252168386,35.28076321192429,14.42760544121444,1007.1921726176291
2010-03-19,9.108818627433045,35.57617759934489,14.526076903687976,1007.133089740145
2010-03-20,7.699482031170268,35.99897857822372,14.667010563314253,1007.0485295443692
2010-03-21,10.164736990853077,35.25940209031888,14.420485067345972,1007.1964448419502
2010-03-22,8.636645779163034,35.71782945382589,14.573294188514977,1007.1047593692488
2010-03-23,14.775741468793518,33.87610074693675,13.959384619551928,1007.4731051106266
2010-03-24,12.514868019225393,34.554362781807185,14.185471964508741,1007.3374527036525
2010-03-25,6.608535668807666,36.3262624869325,14.776105199550514,1006.9830727626274
2010-03-26,10.802816724326446,35.06797817027687,14.356677093998636,1007.2347296259586
2010-03-27,19.091772817355615,32.58129134236812,13.52778148469572,1007.7320669915404
2010-03-28,14.357010419598586,34.001720061695224,14.001257724471422,1007.447981247675
2010-03-29,9.436065167801283,35.478003637234416,14.493352249651151,1007.152724532567
2010-03-30,12.786055566028008,34.4730065177664,14.15835320982848,1007.3537239564607
2010-03-31,12.17082190950633,34.657576614722906,14.219876575480647,1007.3168099370694
2010-04-01,13.618181882224079,34.22336862290758,14.075140578208872,1007.4036515354325
2010-04-02,16.084239160478425,33.483551439431274,13.828534850383438,1007.5516149721277
2010-04-03,13.348605691771043,34.30424148004349,14.102098197254175,1007.3874769640053
2010-04-04,15.324078002599414,33.71159978679498,13.904550966171339,1007.506005302655
2010-04-05,21.42640042108409,31.880903061249576,13.29431872432287,1007.8721446477641
2010-04-06,22.21769871407442,31.643513573352475,13.215188895023838,1007.9196225453435
2010-04-07,18.98943533655365,32.61199258660871,13.538015232775916,1007.7259267426922
2010-04-08,13.554400743817238,34.24250296442963,14.081518692049556,1007.3998246671281
2010-04-09,14.763702257471243,33.87971251033343,13.960588540684157,1007.4723827579473
2010-04-10,11.156060943215467,34.96200490461016,14.321352672109732,1007.2559242790919
2010-04-11,20.169134047785917,32.25808297323903,13.420045361652688,1007.7967086653662
2010-04-12,17.8100373971957,32.96581196841609,13.655955026711709,1007.6551628663308
2010-04-13,19.8036622978107,32.367724498231595,13.45659253665021,1007.7747803603677
2010-04-14,15.823841001652443,33.56167088707907,13.854574666266036,1007.5359910825981
2010-04-15,14.530881481874417,33.949558743012474,13.983870618243838,1007.4584135114114
2010-04-16,22.453814786507195,31.572678751622643,13.19157728778056,1007.9337895096894
2010-04-17,12.74191978720173,34.486247251414284,14.162766787711107,1007.3510758097311
2010-04-18,16.314385490188656,33.41450754051821,13.805520217412415,1007.5654237519103
2010-04-19,14.288859657603366,34.02216529029379,14.008072800670943,1007.4438922019552
2010-04-20,20.5986416927206,32.12923067975862,13.37709459715922,1007.8224791240623
2010-04-21,16.532197961850812,33.34916379901956,13.783738970246198,1007.57849250021
2010-04-22,10.443768153071089,35.17569274165348,14.392581951124171,1007.2131867116833
2010-04-23,12.077957381155015,34.685435973228294,14.229163028315778,1007.3112380653683
2010-04-24,21.334920727840466,31.908346969222663,13.303466693647234,1007.8666558661695
2010-04-25,14.975761391294235,33.81609477018653,13.939382627301857,1007.4851063059767
2010-04-26,12.068986435058457,34.68812725705727,14.230060122925433,1007.3106998086025
2010-04-27,13.436959516950466,34.27773533248966,14.093262814736233,1007.392778193516
2010-04-28,15.670829597364062,33.607574308365585,13.869875806694873,1007.5268103983409
